realSum,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,room_type_Private room,room_type_Shared room
0.41421828947650596,0.0,False,0.0,0.0,1.0,0.9750000000000001,0.125,0.3044135294549411,0.1698722538942435,0.3651157813595991,False,False
0.2993774959246073,0.0,True,1.0,0.0,1.0,0.9875,0.125,0.12490223732983975,0.039406113868090474,0.6850843650422203,True,False
0.32103266349813253,0.0,False,1.0,0.0,1.0,0.9500000000000002,0.125,0.13207859971950225,0.04737772398189757,0.6003088553911917,True,False
0.25106380151150653,0.0,True,1.0,0.0,1.0,0.9875,0.125,0.32795470388932946,0.18443023470102615,0.34250121348455664,True,False
0.27277206622777384,0.25,False,0.0,0.0,0.875,0.9750000000000001,0.125,0.18618460319146457,0.08752281950182605,0.5138998964230672,True,False
0.26104106472629673,0.0,False,0.0,0.0,1.0,1.0,0.125,0.2919552094117773,0.19329971560854578,0.39088857164159707,True,False
0.314232232266615,0.0,False,0.0,0.0,1.0,1.0,0.125,0.2635607291224842,0.0305212798234006,0.4643497507450056,True,False
0.18472832059975486,0.0,False,1.0,0.0,1.0,0.9375,0.125,0.29292296587137095,0.10782930182752895,0.3723001867112292,True,False
0.15206874199191067,0.5,False,1.0,0.0,0.875,0.9125000000000001,0.125,0.2600299603989426,0.18969631693587116,0.43268890641732605,True,False
0.2654893233050304,0.25,False,0.0,1.0,0.75,0.675,0.0,0.21446537855199937,0.043535858249677685,0.5164566465575751,False,False
0.24585660058783687,0.0,False,0.0,1.0,0.875,0.7375,0.0,0.2169651472671046,0.0397729422855798,0.5080142126433458,False,False
0.33424273155506634,0.0,False,1.0,0.0,0.75,0.7875000000000001,0.125,0.26611028272686177,0.051945103687887045,0.44845207581711444,False,False
0.23536098458677301,0.0,False,0.0,0.0,0.25,0.75,0.125,0.3416936480645654,0.18647705355456332,0.3378066592767419,True,False
0.29152915438459825,0.0,True,1.0,0.0,0.875,0.9625000000000001,0.125,0.18408805806415032,0.12276474713840883,0.5192584501503537,True,False
0.39280761084183624,0.5,False,0.0,1.0,0.875,0.875,0.375,0.25734863961183463,0.2108423934882676,0.43077846704873934,False,False
0.16914884170831468,0.0,False,0.0,0.0,1.0,0.9500000000000002,0.125,0.24786750185912235,0.0856285687413726,0.43961567012948444,True,False
