realSum,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,room_type_Private room,room_type_Shared room
0.370242435938659,0.75,False,0.0,1.0,1.0,0.75,0.125,0.2880708751663429,0.07099318267051345,0.4283561917795453,False,False
0.4789534152710587,1.0,False,0.0,1.0,0.625,0.6125,0.25,0.279082450574247,0.029084730393312896,0.46282230540050584,False,False
0.10795254270854027,0.0,False,0.0,1.0,0.875,0.875,0.125,0.30496047872544424,0.023690989819380746,0.4095508763127931,True,False
0.15206874199191067,0.0,False,0.0,0.0,1.0,0.925,0.125,0.3413581874615426,0.08006328119698247,0.37886271771126845,True,False
0.3519124745886729,0.5,False,0.0,0.0,1.0,1.0,0.125,0.28508430866991297,0.07255606107945879,0.39128415500977787,False,False
0.3607222770624977,1.0,False,0.0,0.0,0.75,0.75,0.25,0.490219341917265,0.13214958873080349,0.2238261707114697,False,False
0.2989582385018158,0.25,False,1.0,0.0,0.875,0.8,0.125,0.4308660916998898,0.1039958147949875,0.29904203668717244,False,False
0.1533447944555858,0.0,False,0.0,0.0,0.875,1.0,0.125,0.5492899771082866,0.1734930021682572,0.2528820580427156,True,False
0.30255931132821623,0.0,False,1.0,0.0,0.875,0.9500000000000002,0.125,0.3666212713438446,0.35557538397291516,0.3173726777460235,False,False
0.1494887743367328,0.0,True,0.0,0.0,1.0,0.9875,0.125,0.3271840095051302,0.1350367553797136,0.3588687221358531,True,False
0.2347592869000048,0.5,True,1.0,0.0,1.0,0.9875,0.125,0.5625178844161995,0.0887997518825229,0.17129964792350072,True,False
0.26532028250539186,0.0,False,0.0,0.0,1.0,0.75,0.125,0.17947386519036287,0.09755578138518718,0.512675107298227,True,False
0.40560884582436596,0.75,False,0.0,0.0,0.875,0.9125000000000001,0.375,0.37340284815391267,0.020235916825222754,0.3344915354668907,False,False
