realSum,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,day,room_type_Private room,room_type_Shared room
0.526688806428807,0.5,True,1.0,0.0,1.0,0.9875,0.3333333333333333,0.14056365988888092,0.027193243992231598,0.5592536076669965,1.0,False,False
0.22464655223625163,0.0,False,0.0,0.0,1.0,1.0,0.16666666666666666,0.29110280792389387,0.1387850281415512,0.4526344801943305,1.0,True,False
0.1763585301969256,0.0,False,1.0,0.0,0.875,0.925,0.16666666666666666,0.5464088817594144,0.25207822309917344,0.20683976497821832,1.0,True,False
0.18235264390969064,0.0,False,0.0,0.0,0.625,0.8500000000000001,0.16666666666666666,0.09923145540616196,0.11779382296072391,0.49656936150860753,1.0,True,False
0.18848903661177763,0.0,False,1.0,0.0,1.0,1.0,0.16666666666666666,0.5303805558249552,0.1116255632552829,0.24870133237748937,1.0,True,False
0.3124663484708553,0.25,False,1.0,0.0,0.875,0.8875,0.3333333333333333,0.10123050588586234,0.06714086125751877,0.6387404493943747,1.0,True,False
0.5867965415261166,1.0,False,1.0,0.0,1.0,0.9500000000000002,0.3333333333333333,0.19163240272632445,0.08606161523472618,0.6578393420373179,1.0,False,False
0.24841756378014168,0.25,False,0.0,1.0,0.875,0.8375000000000001,0.16666666666666666,0.15833667855580277,0.10217875144052543,0.3825262518126753,1.0,True,False
0.3128086388729142,0.0,True,0.0,1.0,0.875,0.8375000000000001,0.16666666666666666,0.37390499315594744,0.01825389978492413,0.2777261483660527,1.0,False,False
0.18999651059371547,0.0,False,0.0,0.0,1.0,0.9750000000000001,0.16666666666666666,0.17609502695455834,0.0661996829296801,0.3833646392101022,1.0,True,False
0.2059249243947282,0.0,True,0.0,0.0,0.875,0.9375,0.16666666666666666,0.3246676159669778,0.1267899519481721,0.39929036593790057,1.0,True,False
0.38738445376403063,0.5,False,0.0,1.0,1.0,1.0,0.16666666666666666,0.09007158976305112,0.04799047681593198,0.7324452743659382,1.0,True,False
0.367030733419052,0.5,True,0.0,1.0,1.0,0.9000000000000001,0.3333333333333333,0.3050109380043307,0.03315703871962964,0.32396006626295093,1.0,False,False
0.27519771860536413,0.0,False,0.0,0.0,1.0,0.9125000000000001,0.16666666666666666,0.4799831427201728,0.17024896504704434,0.190736173986763,1.0,True,False
0.1491384508511061,0.25,False,1.0,0.0,0.875,0.8500000000000001,0.16666666666666666,0.2669228535003975,0.049480234934343253,0.3498071256224018,1.0,True,False
0.13950588713035217,0.0,False,1.0,0.0,0.875,0.8375000000000001,0.16666666666666666,0.09243757763469433,0.06547188762048158,0.5934329591969285,1.0,True,False
0.25764137249870733,0.0,False,1.0,0.0,0.625,0.75,0.16666666666666666,0.6458008295309263,0.08068364194611385,0.1539969115147859,1.0,True,False
0.1944573559628856,0.0,False,0.0,1.0,0.625,0.75,0.16666666666666666,0.032998069732745536,0.044331582356027514,0.508422870797018,1.0,True,False
0.10062878017869592,0.0,False,1.0,0.0,0.875,0.8875,0.16666666666666666,0.43730554684061046,0.12506700215282288,0.22968630150685154,1.0,True,False
0.5670035834523143,1.0,True,0.0,1.0,1.0,1.0,0.3333333333333333,0.11554279134111593,0.04461263176917856,0.5297086702596974,1.0,False,False
0.1527327886607558,0.25,True,1.0,0.0,0.875,0.925,0.16666666666666666,0.5619174079363256,0.16716147499116954,0.18151503792494283,1.0,True,False
0.3548280280131647,0.5,False,0.0,1.0,0.75,0.7000000000000001,0.16666666666666666,0.14370998035237245,0.037647256681007296,0.45947163094411225,1.0,False,False
0.132187282972153,0.0,False,0.0,0.0,0.875,0.8,0.16666666666666666,0.4047102381257444,0.0666589471156402,0.30179234201850047,1.0,True,False
0.2114400734862546,0.0,False,0.0,1.0,0.75,0.7125,0.16666666666666666,0.4072000516932948,0.039637092077189094,0.26729518871201297,1.0,True,False
0.1491384508511061,0.0,False,0.0,0.0,1.0,0.9750000000000001,0.16666666666666666,0.26914128438961504,0.048687466093546704,0.3659370705544176,1.0,True,False
0.2045240485274159,0.0,False,1.0,0.0,0.75,0.875,0.16666666666666666,0.3164117244887163,0.08521701785925992,0.3239157334450191,1.0,True,False
0.1491384508511061,0.0,False,0.0,0.0,1.0,0.925,0.16666666666666666,0.6150549458207735,0.17337072407493348,0.16855816836017,1.0,True,False
0.17921840882110474,0.0,True,0.0,1.0,1.0,1.0,0.16666666666666666,0.2592644369603188,0.04841838802540809,0.3623315635774824,1.0,True,False
0.10950116530744503,0.0,False,1.0,0.0,0.875,0.8875,0.16666666666666666,0.43898269756921543,0.1317776185033819,0.3755146223255601,1.0,True,False
0.40194675843297467,1.0,False,0.0,1.0,1.0,0.925,0.3333333333333333,0.22628868695247065,0.07042500467541349,0.5874039693184023,1.0,False,False
0.21787913240949408,0.0,False,0.0,1.0,1.0,0.9125000000000001,0.16666666666666666,0.12733068648436413,0.02394326265980803,0.5533565608524171,1.0,True,False
0.2114400734862546,0.0,False,0.0,0.0,1.0,0.925,0.16666666666666666,0.0859796141709303,0.09421654367212139,0.5354824254616826,1.0,True,False
0.1469530428293836,0.0,False,1.0,0.0,1.0,0.9750000000000001,0.16666666666666666,0.11204155794437755,0.06373172511337233,0.6062651271967954,1.0,True,False
0.29922617658697714,0.0,False,0.0,0.0,1.0,1.0,0.16666666666666666,0.15790273083871656,0.09590781627516519,0.40434165803278743,1.0,True,False
0.19149362807169223,0.0,False,0.0,0.0,1.0,0.8500000000000001,0.16666666666666666,0.31660017922513106,0.27292978520574895,0.2862633950048803,1.0,True,False
0.22464655223625163,0.0,False,0.0,1.0,0.875,0.6625000000000001,0.16666666666666666,0.2003865113623418,0.04132986676969065,0.37305155353167785,1.0,True,False
0.38799086270142114,1.0,False,0.0,1.0,0.875,0.7875000000000001,0.3333333333333333,0.12210599905850898,0.041563202783299794,0.41688225221102093,1.0,False,False
0.43104151603444596,1.0,False,1.0,0.0,0.875,0.9375,0.5,0.4650675316327176,0.24058061426876065,0.19399100678522463,1.0,False,False
0.1379854216615023,0.0,False,1.0,0.0,1.0,0.9750000000000001,0.0,0.5430879089804898,0.10487009316168523,0.15964922965507733,1.0,True,False
0.08660377490514592,0.0,False,1.0,0.0,0.5,0.6375000000000001,0.16666666666666666,0.26537424669565235,0.04427422739046461,0.3126843751920876,1.0,True,False
0.13950588713035217,0.0,False,0.0,1.0,0.75,0.8,0.16666666666666666,0.40456519042829386,0.1031289119628999,0.3109357226782037,1.0,True,False
0.1491384508511061,0.0,False,1.0,0.0,0.625,0.65,0.16666666666666666,0.0225938458448639,0.04937593634190609,0.585635598454632,1.0,True,False
0.17921840882110474,0.0,False,1.0,0.0,1.0,0.9000000000000001,0.16666666666666666,0.08018655081193331,0.07277343336175841,0.4690789623220504,1.0,True,False
0.39747070092854775,0.0,True,1.0,0.0,1.0,0.9500000000000002,0.16666666666666666,0.2643259078422787,0.047801993323991064,0.36636030054647795,1.0,False,False
0.3933739191718918,0.25,False,1.0,0.0,0.625,0.75,0.16666666666666666,0.1268157422916569,0.06211290794618369,0.4883359736277417,1.0,True,False
0.26500494282390286,0.25,True,1.0,0.0,1.0,0.9625000000000001,0.16666666666666666,0.09780934644209413,0.09443816355290442,0.5415189079945171,1.0,True,False
0.21681908192114852,0.0,False,1.0,0.0,0.875,0.9500000000000002,0.16666666666666666,0.5763651327478916,0.03493732552385019,0.14341543147664226,1.0,True,False
0.26393754610045883,0.0,False,0.0,1.0,1.0,1.0,0.16666666666666666,0.24745246923836758,0.0789606157794819,0.558206990853293,1.0,True,False
