realSum,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,day,room_type_Private room,room_type_Shared room
0.22464655223625163,0.0,False,0.0,1.0,1.0,0.8625,0.16666666666666666,0.42791887342674384,0.12038880729666651,0.2360229814129653,1.0,True,False
0.16283314549952832,0.0,False,0.0,1.0,0.75,0.8125,0.16666666666666666,0.22976764860420926,0.04864871487520234,0.38745691121816495,1.0,True,False
0.23685602136352257,0.0,False,0.0,0.0,0.875,0.925,0.3333333333333333,0.15403045410758598,0.14215418078960543,0.5574783403768713,1.0,True,False
0.2425954782507257,0.0,False,0.0,0.0,1.0,0.9000000000000001,0.16666666666666666,0.09312131912073449,0.05619684093011701,0.6585423894446427,1.0,True,False
0.10062878017869592,0.0,False,0.0,1.0,0.875,0.8500000000000001,0.16666666666666666,0.5817285250926736,0.26013794211329655,0.14370532309678397,1.0,False,True
0.16654509119764926,0.0,True,1.0,0.0,1.0,0.9500000000000002,0.16666666666666666,0.5244329220477735,0.09001902581397427,0.16897076652000154,1.0,True,False
0.22464655223625163,0.0,True,0.0,0.0,1.0,0.9375,0.16666666666666666,0.16923368095110689,0.020225731004524565,0.3977192691763711,1.0,True,False
0.26500494282390286,0.0,False,1.0,0.0,0.75,0.625,0.16666666666666666,0.049527990768762326,0.057792337299309514,0.6210398163815132,1.0,True,False
0.3454633280865168,0.5,False,0.0,0.0,1.0,0.925,0.3333333333333333,0.17038661885485948,0.0323807346779585,0.4168749978095987,1.0,False,False
0.4012640900408567,0.75,False,1.0,0.0,1.0,0.9500000000000002,0.3333333333333333,0.06058281590636275,0.06493951408119886,0.6802219276601029,1.0,False,False
0.4335125024724086,0.75,False,0.0,1.0,0.875,0.8500000000000001,0.3333333333333333,0.07456916995134062,0.04160788883529785,0.664673350251034,1.0,False,False
0.260703623183438,0.0,False,1.0,0.0,1.0,1.0,0.16666666666666666,0.28517942558043075,0.18486974246299534,0.4043189964806586,1.0,True,False
0.2045240485274159,0.0,False,1.0,0.0,0.875,0.8875,0.16666666666666666,0.03919598544121772,0.049517143295598746,0.741598961233982,1.0,True,False
