person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,day,room_type_Private room,room_type_Shared room,realSum
0.0,False,0.0,1.0,0.5,0.5,0.125,0.1266273790609304,0.0223687105974262,0.6249456209875497,1.0,True,False,0.3187946855304303
0.5,False,0.0,1.0,1.0,0.6625000000000001,0.125,0.3178290346025801,0.0143184375197893,0.36813261964227,0.0,False,False,0.377668811020127
0.0,True,0.0,0.0,1.0,0.9875,0.1666666666666666,0.1921719383332239,0.0568573194745475,0.383688254397792,0.0,True,False,0.2552047620711771
0.0,False,1.0,0.0,1.0,1.0,0.1666666666666666,0.7055139825713582,0.2809656177089719,0.106039673429092,1.0,True,False,0.132187282972153
0.0,False,1.0,0.0,0.875,0.9125,0.125,0.2788317850821922,0.0439519062681701,0.4608236040564115,1.0,True,False,0.2050880623531877
0.0,False,0.0,0.0,0.875,0.9375,0.125,0.3818388307941062,0.1707210934280186,0.2880925759778996,0.0,False,False,0.2599985125551307
0.0,False,0.0,0.0,1.0,0.8500000000000001,0.1666666666666666,0.1299971148752437,0.0903863085878691,0.5418355907919563,1.0,False,False,0.3478060940012787
0.0,True,1.0,0.0,1.0,1.0,0.125,0.4515490745130113,0.477800884562871,0.2545994092442558,0.0,True,False,0.1530266405690383
0.0,False,0.0,0.0,0.75,1.0,0.125,0.7382810744125888,0.4661039560387757,0.1133378763390202,1.0,True,False,0.1983110888008349
0.0,False,0.0,1.0,1.0,1.0,0.125,0.2451680380428973,0.0991868775342317,0.4774656175413414,0.0,True,False,0.2074470261581904
0.0,False,1.0,0.0,0.875,0.825,0.1666666666666666,0.1371791390941323,0.1933691845983532,0.5139139095698166,1.0,True,False,0.1576672972973406
0.0,False,0.0,1.0,0.875,0.8125,0.125,0.2402373447045456,0.0725385484793003,0.5278823037558051,1.0,True,False,0.2036574834193476
0.0,False,0.0,0.0,1.0,1.0,0.125,0.3541878536668655,0.0023790330748944,0.3281154335853711,1.0,False,False,0.3059542996937577
1.0,False,0.0,1.0,1.0,0.875,0.3333333333333333,0.036794144264385,0.0709106438854142,0.6085660080871755,1.0,False,False,0.491502340997849
0.0,False,0.0,0.0,0.875,0.8500000000000001,0.125,0.187036838269779,0.0486579499849735,0.5447653703842743,1.0,True,False,0.2323318839485774
0.0,True,0.0,0.0,1.0,0.9625,0.125,0.2826031927227789,0.0545678482628292,0.4412102309484056,0.0,False,False,0.3132022238311472
0.0,False,1.0,0.0,1.0,1.0,0.1666666666666666,0.1687690502304846,0.1049824894331203,0.4784120624851793,0.0,True,False,0.2243901160791862
0.0,False,1.0,0.0,0.875,0.9000000000000001,0.1666666666666666,0.460124886082923,0.0808245360872644,0.3227698996372548,1.0,True,False,0.1395058871303521
0.0,False,0.0,0.0,1.0,0.9375,0.25,0.2079188087052885,0.0236880924431461,0.5218562135712845,1.0,False,False,0.377668811020127
0.0,False,0.0,0.0,1.0,1.0,0.125,0.3727142947038415,0.128194818164411,0.3521997818856863,1.0,True,False,0.1688578201847206
1.0,False,0.0,1.0,0.875,0.825,0.25,0.1890737706693513,0.0167754894617022,0.5347961824320258,1.0,False,False,0.4396384357335655
0.0,False,1.0,0.0,0.5,0.5,0.125,0.139570596922115,0.0602354543397756,0.5933644346480702,0.0,True,False,0.2466099072298122
0.5,False,0.0,1.0,0.875,0.8625,0.1666666666666666,0.3014900487449515,0.0601677474401542,0.3086007866208846,1.0,False,False,0.4310415160344459
0.25,False,0.0,0.0,0.75,0.7875000000000001,0.1666666666666666,0.5614104494883666,0.1530710092703171,0.1629182449788113,0.0,False,False,0.3617673850533235
0.0,False,1.0,0.0,0.875,0.8125,0.1666666666666666,0.1874392218298877,0.1641987306926977,0.4002184698447211,1.0,True,False,0.3124663484708553
0.5,False,0.0,1.0,1.0,1.0,0.125,0.4473663659001044,0.133875661234381,0.2467455275173966,1.0,False,False,0.2737424067449248
0.5,False,1.0,0.0,0.875,0.8625,0.25,0.2366784351830424,0.0282817765543527,0.5439458787753366,0.0,False,False,0.3645338389158888
0.0,False,0.0,1.0,1.0,0.925,0.125,0.0873760754252694,0.0339065593300224,0.7053134539871957,1.0,False,False,0.4869886112962979
0.5,False,0.0,0.0,0.75,0.6875,0.125,0.2301167443282013,0.0425235951519286,0.4972966829933132,0.0,False,False,0.2743863651066005
1.0,False,0.0,0.0,0.875,0.8375000000000001,0.25,0.2790922065393643,0.0819425681953636,0.394050786095834,1.0,False,False,0.3681705453022877
1.0,False,0.0,1.0,1.0,1.0,0.25,0.8387012467101295,0.542460616354565,0.0638351946142923,1.0,False,False,0.3402193953925473
0.0,False,1.0,0.0,1.0,1.0,0.125,0.2378009729941255,0.0602281505525526,0.6086977715815922,0.0,True,False,0.1878959831851006
1.0,False,0.0,0.0,1.0,1.0,0.3333333333333333,0.1215407225332101,0.1040404091028359,0.5476212197389307,0.0,False,False,0.403531383541256
0.0,False,0.0,0.0,1.0,1.0,0.125,0.4754006785468139,0.1990316717628672,0.3037595182431503,0.0,True,False,0.2235645371255457
0.0,False,1.0,0.0,1.0,1.0,0.125,0.3872465110721468,0.0426905213810114,0.2844800407667749,0.0,True,False,0.1865829887505264
0.5,False,0.0,1.0,0.75,0.7250000000000001,0.125,0.2527755409923184,0.0631565300039187,0.5368044175938675,0.0,True,False,0.2315153142048207
0.0,True,0.0,0.0,1.0,0.925,0.125,0.4468957066866855,0.1022632495341329,0.2492794678361878,0.0,True,False,0.1833915882581318
0.0,False,1.0,0.0,1.0,1.0,0.1666666666666666,0.0372427843297334,0.0771300354274388,0.6114739429206899,0.0,True,False,0.1973813169072323
0.0,False,0.0,1.0,0.75,0.5,0.125,0.2063721234048687,0.1117937792549885,0.5567484542009489,0.0,True,False,0.323608456943634
0.0,False,1.0,0.0,0.875,0.875,0.125,0.3505356537460444,0.0995794434020694,0.3181189129441666,0.0,True,False,0.2106977631150929
0.0,False,0.0,0.0,0.75,0.6625000000000001,0.125,0.5996492037420179,0.2275802688540748,0.2061257589711855,1.0,True,False,0.1425322971679605
0.0,False,0.0,1.0,0.75,0.75,0.125,0.186734892995984,0.0479882900864665,0.5488045896888993,0.0,True,False,0.2585988460053737
0.0,False,0.0,0.0,1.0,1.0,0.125,0.37302549493263,0.2079555614629326,0.3008585977393017,1.0,True,False,0.215688708956697
0.0,False,0.0,0.0,1.0,1.0,0.125,0.1668343047808815,0.0468682623835672,0.5626889832894131,0.0,False,False,0.3273437640392046
0.25,True,0.0,0.0,0.875,0.925,0.125,0.1195194057852838,0.0456153171094899,0.6767954618471306,1.0,False,False,0.4150930612938642
